scrape_date,price,price_per_m2,surface_m2,rooms,floor,max_floor,neighborhood,city,year_built,url
4/9/2026,200000,3279,61,2,2,6,Drumul Taberei,Sector 6,2022,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-2-camere-275355552
4/9/2026,65900,2059,32,1,6,10,Bucur Obor,Sector 2,1980,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-bucur-obor-32mp-275372633
4/9/2026,53000,1710,31,1,5,7,Militari,Sector 6,2016,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-militari-31mp-275372174
4/9/2026,159900,3553,45,2,7,10,Grigorescu,Cluj-Napoca,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-grigorescu-mobilat-2-camere-275372146
4/9/2026,99000,2605,38,1,3,4,Vitan Mall,Sector 3,1990,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-vitan-mall-mobilata-38mp-275371955
4/9/2026,73000,2433,30,1,3,10,Vatra Luminoasă,Sector 2,1969,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-vatra-luminoasa-30mp-275371797
4/9/2026,205000,3596,57,2,5,11,Lujerului,Sector 6,2020,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-lujerului-mobilat-2-camere-275371298
4/9/2026,65500,2610,25.1,1,10,10,1 Decembrie 1918,Sector 3,1986,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-1-decembrie-1918-2510mp-275370986
4/9/2026,87999,2095,42,1,3,,Frumoasa,Iași,1995,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-iasi-frumoasa-mobilata-42mp-275370871
4/9/2026,256800,3000,85.6,3,2,9,Cotroceni,Sector 5,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-5-cotroceni-3-camere-275370647
4/9/2026,137000,2001,68.47,2,2,9,Central,Mamaia,2023,https://www.imobiliare.ro/oferta/apartament-de-vanzare-mamaia-central-2-camere-275370554
4/9/2026,194900,2707,72,3,2,11,Drumul Taberei,Sector 6,2022,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-3-camere-275369895
4/9/2026,116000,2698,43,1,7,17,Alba Iulia,Sector 3,2008,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-alba-iulia-43mp-275369876
4/9/2026,143900,2116,68,3,8,10,Drumul Taberei,Sector 6,1984,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-3-camere-275369811
4/9/2026,121500,1813,67,3,2,4,Exterior Nord,Pantelimon,2019,https://www.imobiliare.ro/oferta/apartament-de-vanzare-pantelimon-exterior-nord-mobilat-3-camere-275369132
4/9/2026,82500,2062,40,2,3,10,Drumul Taberei,Sector 6,1975,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-2-camere-275368989
4/9/2026,89999,1324,68,3,4,4,Exercițiu,Pitești,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-pitesti-exercitiu-3-camere-275368758
4/9/2026,60500,1952,31,1,9,10,Drumul Taberei,Sector 6,1978,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-drumul-taberei-mobilata-31mp-275368412
4/9/2026,259000,3700,70,3,5,9,Calea Călărașilor,Sector 3,2011,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-calea-calarasilor-3-camere-275368413
4/9/2026,259000,3700,70,3,5,9,Unirii,Sector 3,2011,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-unirii-mobilat-3-camere-275368398
4/9/2026,102000,1085,94,5,4,4,Fortuna,Arad,1982,https://www.imobiliare.ro/oferta/apartament-de-vanzare-arad-fortuna-mobilat-5-camere-275368155
4/9/2026,68900,2153,32,1,4,10,Iancului,Sector 2,1980,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-iancului-mobilata-32mp-275367749
4/9/2026,65900,2059,32,1,,,Iancului,Sector 2,,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-iancului-32mp-275367720
4/9/2026,68000,2125,32,1,4,4,Calea Dumbrăvii,Sibiu,1977,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sibiu-calea-dumbravii-mobilata-32mp-275367614
4/9/2026,229000,2663,86,3,4,7,Băneasa,Sector 1,1983,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-baneasa-mobilat-3-camere-275367597
4/9/2026,159000,1916,83,3,0,,Șelimbăr,,2018,https://www.imobiliare.ro/oferta/apartament-de-vanzare-selimbar-mobilat-3-camere-275305624
4/9/2026,56000,1077,52,2,4,,Est,Tecuci,1981,https://www.imobiliare.ro/oferta/apartament-de-vanzare-tecuci-est-2-camere-275367162
4/9/2026,259000,3648,71,3,1,5,Sisești,Sector 1,2014,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-sisesti-mobilat-3-camere-275366572
4/9/2026,77000,2081,37,1,6,10,Nerva Traian,Sector 3,1986,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-nerva-traian-37mp-275366332
4/9/2026,95000,2568,37,1,2,8,Unirii,Sector 3,1975,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-unirii-mobilata-37mp-275365215
4/9/2026,106005,2409,44,2,4,7,Eroii Revoluției,Sector 4,1965,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-eroii-revolutiei-mobilat-2-camere-275364992
4/9/2026,199990,3831,52.2,2,1,5,Nord,Voluntari,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-voluntari-nord-2-camere-275364821
4/9/2026,130000,2407,54,2,3,,Cetății,Timișoara,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-timisoara-cetatii-2-camere-275364729
4/9/2026,143000,1644,87,3,3,3,Giroc,,2022,https://www.imobiliare.ro/oferta/apartament-de-vanzare-giroc-mobilat-3-camere-275363848
4/9/2026,88900,2168,41,1,5,8,Vitan Mall,Sector 3,1991,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-vitan-mall-41mp-275363088
4/9/2026,88900,1347,66,2,4,11,Central,Popești-Leordeni,2008,https://www.imobiliare.ro/oferta/apartament-de-vanzare-popesti-leordeni-central-2-camere-275361255
4/9/2026,74000,2349,31.5,2,2,3,Exterior Sud,Cisnădie,2020,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cisnadie-exterior-sud-mobilat-2-camere-275361159
4/9/2026,97000,3129,31,1,0,7,Sud,Pantelimon,2022,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-pantelimon-sud-mobilata-31mp-275360125
4/9/2026,96900,1491,65,3,4,4,Drumul Taberei,Sector 6,1972,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-3-camere-275359696
4/9/2026,145000,2741,52.9,2,6,,Sud,Pantelimon,2021,https://www.imobiliare.ro/oferta/apartament-de-vanzare-pantelimon-sud-mobilat-2-camere-275359569
4/9/2026,121900,5805,21,1,2,5,Central,Cluj-Napoca,1980,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-cluj-napoca-central-mobilata-21mp-275359056
4/9/2026,129990,2131,61,3,2,,Politehnica,Sector 6,1960,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-politehnica-3-camere-275357722
4/9/2026,135999,3317,41,1,1,11,Lujerului,Sector 6,2025,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-lujerului-mobilata-41mp-275357502
4/9/2026,105900,1961,54,2,4,4,Popas Păcurari,Iași,2022,https://www.imobiliare.ro/oferta/apartament-de-vanzare-iasi-popas-pacurari-mobilat-2-camere-275357447
4/9/2026,38000,1520,25,1,1,4,Central,Botoșani,,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-botosani-central-25mp-275357349
4/9/2026,61500,1972,31.18,1,0,,Șagului,Timișoara,1982,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-timisoara-sagului-mobilata-3118mp-275357336
4/9/2026,40990,1863,22,1,1,3,Militari,Sector 6,1970,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-militari-mobilata-22mp-275357285
4/9/2026,162000,2492,65,3,9,9,Ferdinand,Sector 2,1984,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-ferdinand-mobilat-3-camere-275357107
4/9/2026,65000,2031,32,1,0,1,Ștefan cel Mare,Sector 2,1978,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-stefan-cel-mare-mobilata-32mp-275355968
4/9/2026,85000,2297,37,1,0,8,Nerva Traian,Sector 3,1992,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-nerva-traian-mobilata-37mp-275355810
4/9/2026,124900,1711,73,3,5,7,Terezian,Sibiu,1995,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sibiu-terezian-mobilat-3-camere-275355800
4/9/2026,105000,2386,44,2,6,6,1 Decembrie 1918,Sector 3,2009,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-1-decembrie-1918-mobilat-2-camere-275354921
4/9/2026,78500,1570,50,2,5,,Traian,Râmnicu Vâlcea,2010,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ramnicu-valcea-traian-mobilat-2-camere-275354577
4/9/2026,114900,1768,65,2,0,4,Apahida,,2010,https://www.imobiliare.ro/oferta/apartament-de-vanzare-apahida-mobilat-2-camere-275354031
4/9/2026,72000,1714,42,2,3,4,Moșilor,Sector 2,1930,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-mosilor-mobilat-2-camere-275354149
4/9/2026,75000,2885,26,1,2,4,Lăpuș Argeș,Craiova,1990,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-craiova-lapus-arges-mobilata-26mp-275354035
4/9/2026,99000,2062,48,2,1,8,Drumul Taberei,Sector 6,1971,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-2-camere-275353761
4/9/2026,125000,3289,38,2,4,4,Plopilor,Cluj-Napoca,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-plopilor-mobilat-2-camere-275353072
4/9/2026,92900,2303,40.33,1,6,8,Armeneasca,Sector 2,1940,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-armeneasca-mobilata-4033mp-275352515
4/9/2026,119990,3243,37,1,11,11,Lujerului,Sector 6,2023,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-lujerului-mobilata-37mp-275351920
4/9/2026,113000,2144,52.7,2,1,,Militari,Sector 6,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-2-camere-275351817
4/9/2026,209999,3182,66,3,3,11,Aviației,Sector 1,2022,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-aviatiei-mobilat-3-camere-275351798
4/9/2026,80900,1973,41,2,3,4,Podu Roș,Iași,1970,https://www.imobiliare.ro/oferta/apartament-de-vanzare-iasi-podu-ros-2-camere-275351210
4/9/2026,139000,1829,76,3,4,4,Frumoasa,Iași,1983,https://www.imobiliare.ro/oferta/apartament-de-vanzare-iasi-frumoasa-mobilat-3-camere-275351053
4/9/2026,159000,3614,44,2,8,8,Mănăștur,Cluj-Napoca,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-manastur-2-camere-275350747
4/9/2026,94900,1909,49.7,2,1,5,Vest,Popești-Leordeni,2019,https://www.imobiliare.ro/oferta/apartament-de-vanzare-popesti-leordeni-vest-mobilat-2-camere-275350448
4/9/2026,117899,1786,66,3,1,,Drumul Taberei,Sector 6,1970,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-mobilat-3-camere-275349835
4/9/2026,69900,2184,32,1,4,10,Drumul Taberei,Sector 6,1965,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-drumul-taberei-mobilata-32mp-275349445
4/9/2026,75000,1974,38,1,0,4,Inel II,Constanța,,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-constanta-inel-ii-mobilata-38mp-275348666
4/9/2026,61775,1346,45.89,1,1,4,Theodor Pallady,Sector 3,2026,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-theodor-pallady-4589mp-275348419
4/9/2026,119000,1776,67,3,0,10,Progresul,Sector 4,1977,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-progresul-3-camere-275348253
4/9/2026,67000,2030,33,1,0,4,Buziașului,Timișoara,1980,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-timisoara-buziasului-mobilata-33mp-275201428
4/9/2026,97999,2882,34,1,3,4,Aviației,Sector 1,2022,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-1-aviatiei-mobilata-34mp-275347459
4/9/2026,94990,1666,57,2,1,11,Vitan-Bârzești,Sector 4,2008,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-vitan-barzesti-mobilat-2-camere-275347456
4/9/2026,75000,2273,33,1,4,10,Drumul Taberei,Sector 6,1976,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-drumul-taberei-mobilata-33mp-275347184
4/9/2026,95000,1792,53,1,1,,Moșnița Nouă,,2026,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-mosnita-noua-53mp-275343863
4/9/2026,30000,1875,16,1,4,4,Baicului,Sector 2,1970,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-baicului-mobilata-16mp-275346081
4/9/2026,117999,1903,62,3,1,4,Gorjului,Sector 6,1978,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-gorjului-mobilat-3-camere-275345321
4/9/2026,49000,1960,25,1,5,,City Park Mall,Constanța,,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-constanta-city-park-mall-mobilata-25mp-275337014
4/9/2026,41500,1976,21,1,2,3,Tractorul,Brașov,1977,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-brasov-tractorul-21mp-275344695
4/9/2026,115000,3833,30,1,5,7,Băneasa,Sector 1,2009,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-1-baneasa-30mp-275344520
4/9/2026,140000,2090,67,3,3,4,Nicolina,Iași,1987,https://www.imobiliare.ro/oferta/apartament-de-vanzare-iasi-nicolina-mobilat-3-camere-275344035
4/9/2026,109500,2959,37,1,5,8,Unirii,Sector 3,1991,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-unirii-mobilata-37mp-275343768
4/9/2026,110000,3014,36.5,1,1,4,Decebal,Sector 3,,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-decebal-365mp-275342857
4/9/2026,345000,3609,95.6,3,1,16,Pipera,Sector 1,2011,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-pipera-mobilat-3-camere-275194056
4/9/2026,39900,1814,22,1,0,4,Aradului,Timișoara,1984,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-timisoara-aradului-22mp-275309507
4/9/2026,74000,2387,31,1,3,5,Văcăresti,Sector 4,2021,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-4-vacaresti-31mp-275341800
4/9/2026,93500,1396,67,2,7,7,Chiajna,,2018,https://www.imobiliare.ro/oferta/apartament-de-vanzare-chiajna-mobilat-2-camere-275341414
4/9/2026,629000,5771,109,3,1,6,Floreasca,Sector 1,2013,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-floreasca-mobilat-3-camere-275324995
4/9/2026,110000,1774,62,2,3,4,Turnișor,Sibiu,,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sibiu-turnisor-mobilat-2-camere-275275458
4/9/2026,80000,1633,49,2,3,10,Ceair,Pitești,1970,https://www.imobiliare.ro/oferta/apartament-de-vanzare-pitesti-ceair-2-camere-275339115
4/9/2026,80000,1951,41,1,7,8,Vitanul Nou,Sector 3,1984,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-vitanul-nou-41mp-275338814
4/9/2026,100000,3598,27.79,1,8,11,Titulescu,Sector 1,1982,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-1-titulescu-mobilata-2779mp-275338200
4/9/2026,82500,1650,50,2,3,4,Militari,Sector 6,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-2-camere-275337150
4/9/2026,82500,1650,50,2,3,4,Militari,Sector 6,2025,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-2-camere-275336679
4/9/2026,80000,1538,52,2,10,10,1 Decembrie 1918,Sector 3,1976,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-1-decembrie-1918-2-camere-275336682
4/9/2026,120000,2667,45,2,4,7,Eroii Revoluției,Sector 4,1965,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-eroii-revolutiei-mobilat-2-camere-275336624
4/9/2026,187023,5667,33,1,0,4,Central,Focșani,1977,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-focsani-central-33mp-275335683
4/9/2026,43490,1977,22,1,2,4,Lipovei,Timișoara,1978,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-timisoara-lipovei-22mp-275335788
4/9/2026,94000,2470,38.06,1,5,8,Titan,Sector 3,1986,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-titan-mobilata-3806mp-275335392
4/9/2026,91900,2872,32,1,1,4,Crângași,Sector 6,1982,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-crangasi-mobilata-32mp-275335091
4/9/2026,77000,1510,51,2,5,6,Sud,Bragadiru,2008,https://www.imobiliare.ro/oferta/apartament-de-vanzare-bragadiru-sud-mobilat-2-camere-275334877
4/9/2026,68000,2151,31.61,1,5,6,Metalurgiei,Sector 4,2015,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-4-metalurgiei-mobilata-3161mp-275334646
4/9/2026,92900,2382,39,1,5,6,Libertății,Târgu Mureș,2024,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-targu-mures-libertatii-39mp-275334278
4/9/2026,63000,2045,30.8,1,2,4,Prelungirea Ghencea,Sector 6,2020,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-6-prelungirea-ghencea-mobilata-308mp-275334241
4/9/2026,51999,1733,30,1,0,9,Costin Georgian,Sector 3,1964,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-costin-georgian-30mp-275333690
4/9/2026,74999,2500,30,1,7,10,Iancului,Sector 2,1982,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-iancului-mobilata-30mp-275333671
4/9/2026,47000,1880,25,1,2,4,Baicului,Sector 2,1972,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-baicului-mobilata-25mp-275333639
4/9/2026,24999,1471,17,1,1,4,Baicului,Sector 2,1970,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-2-baicului-17mp-275333632
4/9/2026,635000,7938,80,3,3,5,Floreasca,Sector 1,2013,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-floreasca-mobilat-3-camere-275332315
4/9/2026,132000,4000,33,1,7,9,Decebal,Sector 3,1992,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-decebal-mobilata-33mp-275333160
4/9/2026,128000,1778,72,2,7,7,Bucium,Iași,2024,https://www.imobiliare.ro/oferta/apartament-de-vanzare-iasi-bucium-2-camere-275332455
4/9/2026,60999,1848,33,1,0,1,Tineretului,Sector 4,1930,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-4-tineretului-mobilata-33mp-275332208
4/9/2026,169000,2485,68,3,0,5,Păcurari,Iași,2024,https://www.imobiliare.ro/oferta/apartament-de-vanzare-iasi-pacurari-3-camere-275330093
4/9/2026,98000,2178,45,2,10,10,Militari,Sector 6,2022,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-militari-2-camere-275329866
4/9/2026,84900,1665,51,2,5,6,Berceni,Sector 4,2014,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-berceni-mobilat-2-camere-275329508
4/9/2026,203000,1735,117,5,2,5,Păcii,Sector 6,1992,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-pacii-mobilat-5-camere-275329043
4/9/2026,161000,2981,54,2,5,5,Pipera,Sector 1,2020,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-pipera-2-camere-275328471
4/9/2026,67900,1886,36,1,4,5,Mamaia-Sat,,2023,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-mamaia-sat-36mp-275328429
4/9/2026,183900,2627,70,3,4,10,Barbu Văcărescu,Sector 2,1978,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-barbu-vacarescu-mobilat-3-camere-275328271
4/9/2026,67900,2190,31,1,3,8,Basarabia,Sector 3,1983,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-basarabia-31mp-275328157
4/9/2026,41000,1783,23,1,7,10,Pantelimon,,1974,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-pantelimon-23mp-275328042
4/9/2026,170000,2429,70,3,3,4,Faleza Nord,Constanța,1981,https://www.imobiliare.ro/oferta/apartament-de-vanzare-constanta-faleza-nord-3-camere-275327561
4/9/2026,110000,2933,37.5,1,3,7,Dacia,Iași,2022,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-iasi-dacia-mobilata-375mp-275327280
4/9/2026,92800,1497,62,3,9,10,Drumul Taberei,Sector 6,1974,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-3-camere-275327046
4/9/2026,59900,1677,35.71,1,8,8,13 Septembrie,Sector 5,,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-5-13-septembrie-mobilata-3571mp-275326605
4/9/2026,180000,2571,70,3,0,7,Pipera,Sector 1,2014,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-1-pipera-mobilat-3-camere-275326472
4/9/2026,143000,1625,88,3,3,,Giroc,,2022,https://www.imobiliare.ro/oferta/apartament-de-vanzare-giroc-mobilat-3-camere-275325885
4/9/2026,289000,2949,98,4,1,4,Vitanul Nou,Sector 3,1998,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-3-vitanul-nou-4-camere-275325807
4/9/2026,141500,2830,50,2,4,4,Timpuri Noi,Sector 4,1961,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-4-timpuri-noi-mobilat-2-camere-275325843
4/9/2026,110000,2125,51.76,2,10,10,Drumul Taberei,Sector 6,1973,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-6-drumul-taberei-2-camere-275324655
4/9/2026,50900,2036,25,1,3,3,Exercițiu,Pitești,1969,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-pitesti-exercitiu-25mp-275324921
4/9/2026,58000,2133,27.19,1,0,10,Titan,Sector 3,1976,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-titan-mobilata-2719mp-275324732
4/9/2026,194990,2674,72.91,3,2,4,Barbu Văcărescu,Sector 2,1994,https://www.imobiliare.ro/oferta/apartament-de-vanzare-sector-2-barbu-vacarescu-3-camere-275323982
4/9/2026,62000,1676,37,1,6,7,Dorobanți,Deva,,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-deva-dorobanti-37mp-275323867
4/9/2026,61990,2000,31,1,4,4,Buziașului,Timișoara,1988,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-timisoara-buziasului-mobilata-31mp-275323980
4/9/2026,68888,1780,38.7,1,2,3,Dobroești,,2021,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-dobroesti-mobilata-387mp-275323977
4/9/2026,184000,2706,68,3,4,4,Zorilor,Cluj-Napoca,1980,https://www.imobiliare.ro/oferta/apartament-de-vanzare-cluj-napoca-zorilor-mobilat-3-camere-275323657
4/9/2026,125000,3378,37,1,1,8,Unirii,Sector 3,2001,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-sector-3-unirii-mobilata-37mp-275323641
4/9/2026,64999,2167,30,1,1,,Astra,Brașov,1970,https://www.imobiliare.ro/oferta/garsoniera-de-vanzare-brasov-astra-30mp-275323330
4/9/2026,124900,2839,44,2,4,8,Universitate,Ultracentral,1958,https://www.imobiliare.ro/oferta/apartament-de-vanzare-ultracentral-universitate-2-camere-275322939
